ds,yhat,yhat_lower,yhat_upper
1977-05-31,9.8893552370998,3.2019905634949093,16.373574628360092
1977-06-30,9.410503764023403,2.6001241680021434,16.20598254985863
1977-07-31,8.799587284525154,2.3672922302968824,15.328379783155217
1977-08-31,9.676568499649296,3.155353611668071,15.955115267564212
1977-09-30,9.54965884513164,2.8645861735169706,16.865966117531112
1977-10-31,10.009633152525243,3.101173543052431,16.914484962229906
1977-11-30,10.167563874902822,3.304669030655834,16.467318005455976
1977-12-31,9.365300666826615,2.41421010373797,15.979822521619727
1978-01-31,9.023731971631817,2.331996697589831,15.677424379238575
1978-02-28,8.080150431525281,1.5704201106245572,14.29673535557777
1978-03-31,11.081132249401314,4.858520316450935,18.107303992518748
1978-04-30,10.877791663553868,3.9727254967641423,17.664342603090848
1978-05-31,10.098239898651892,3.013781131203982,16.757353455106497
1978-06-30,8.379361608585027,1.3616272231760251,15.328269864353455
1978-07-31,9.100357621270582,2.58801325303693,15.696537418590353
1978-08-31,9.288635168490279,2.0712506667312813,15.745707643483287
1978-09-30,10.111015779199857,3.7881206972256614,16.536985359651155
1978-10-31,10.390011013144962,3.590167851491668,17.027220461971055
1978-11-30,9.672852451786971,2.7043265962039134,16.42935693522567
1978-12-31,9.378971525467364,2.431990576332938,15.456018589586181
1979-01-31,8.8340999190031,1.8215161967038873,15.422931970207673
1979-02-28,7.383863835579168,1.1519873526925117,13.933982308435565
1979-03-31,12.375840316686986,5.728950912089454,18.85029406562785
1979-04-30,10.674736911226173,4.183926174942053,17.669711120222175
1979-05-31,10.331731835637735,3.8858284574291684,16.888193003687217
1979-06-30,7.394853023899175,0.29661123389403066,13.786558471207146
1979-07-31,9.462730303926003,2.1399715581923426,16.062292949297312
1979-08-31,8.968687231370188,1.7634710755344716,15.44527318440392
1979-09-30,10.746088879471369,4.327597536899788,17.319070959162644
1979-10-31,10.830365123447214,4.129542871419062,17.81462943478676
1979-11-30,9.251130772833616,2.764653488491304,15.79437986487804
1979-12-31,9.482610537948721,3.153119894279322,16.258410633988277
1980-01-31,8.73900586928182,1.969760832361825,15.264776462109708
1980-02-29,9.541811273333321,2.7752251019854275,15.521608362637135
1980-03-31,8.545299889166616,1.5697790840810217,15.664565490737413
1980-04-30,11.282652695374626,4.324261285648454,17.711769968905024
1980-05-31,9.65756849000091,3.4370977955106374,16.98997335188872
1980-06-30,10.452144613536497,3.94839343782707,17.28931096881809
1980-07-31,8.538220304018243,1.9003960104615887,15.421490063782628
1980-08-31,10.123463459845901,3.3776042303440765,16.91983557221278
1980-09-30,9.066853902311562,2.593419692282731,16.299319013937147
1980-10-31,9.70720866855587,3.1359147448426574,16.664083653562564
1980-11-30,10.76515060940382,4.317082785419427,17.637978067903543
1980-12-31,9.48508736107495,2.679481694583752,16.652523924171046
1981-01-31,9.364501139661462,1.9073832058289675,15.888619687801171
1981-02-28,8.9830684830367,1.6875528911397721,15.708432953535054
1981-03-31,10.00906718667561,3.080507022347382,16.68743966635592
1981-04-30,11.306674700492552,4.262271054175486,17.803317028677853
1981-05-31,10.121615647600493,3.6940018808269603,17.193359695371086
1981-06-30,9.667993764332005,2.938694555859839,16.64060575182172
1981-07-31,9.083147860975183,2.704312220374791,15.99384748757401
1981-08-31,9.98191174529566,3.0231361549536984,16.41928321322714
1981-09-30,9.876082093231174,3.0799201677397012,17.21513600465986
1981-10-31,10.357839069826397,3.7308854463633527,16.911710600327872
1981-11-30,10.536849794653175,4.151537533369671,16.86821908983438
1981-12-31,9.756369255775779,3.308489128607491,16.79744027391001
1982-01-31,9.43658322977926,2.6128111321401444,15.992125374675473
1982-02-28,8.51267636622183,1.7321660067670444,15.197216161631287
1982-03-31,11.535440861704654,4.8149077096378345,18.369098129264874
1982-04-30,11.353180286445403,4.539757179722212,17.96558884436656
1982-05-31,10.595411199151506,4.216645483485741,16.91463099596591
1982-06-30,8.897612919671333,2.19012135204935,15.061178531781994
1982-07-31,9.64039160996438,3.306203393611575,16.216941415385218
1982-08-31,9.850451834791453,3.5336021433018145,17.13055520701403
1982-09-30,10.693912456090489,3.3045808608509817,17.80056923862741
1982-10-31,10.994690367639333,4.492631628157686,17.211891030445866
1982-11-30,10.298611816870757,3.0039890640928624,16.95114707394578
1982-12-31,10.026513568157663,2.8483777381038835,16.757250519782446
1983-01-31,9.50342463930191,2.645791220637601,16.69218092244258
1983-02-28,8.065240601054928,0.9924805774834264,14.488581164649585
1983-03-31,13.070560417894459,6.586170522756953,20.06131768445404
1983-04-30,11.382369917977337,4.9129118076271,18.25593040265229
1983-05-31,11.052708178119937,4.43212722008477,17.752766272750854
1983-06-30,8.12874227192733,1.3396981650910305,14.977218256866205
1983-07-31,10.209962887683398,3.1626427582765064,16.907405845930676
1983-08-31,9.729263148976777,2.4156094586806973,16.634261578934694
1983-09-30,11.519577700805604,4.511124054351667,18.311207164774128
1983-10-31,11.617197278628426,4.799740581535895,17.669209301422633
1983-11-30,10.050875831740667,2.605882025155005,16.990006192339308
1983-12-31,10.295698930703178,3.493296044876866,16.835023292521093
1984-01-31,9.565437595886298,3.2376719854967813,16.335038842975727
1984-02-29,10.380725473540943,3.491639746938662,16.778018663296987
1984-03-31,9.397557423221887,2.8737705922059233,15.93646715155824
1984-04-30,12.147823133153809,5.3768140710144365,18.855938220822395
1984-05-31,10.536082261630312,3.7397275268691734,17.360367316540312
1984-06-30,11.343571288890242,4.652616130127892,18.462008612176415
1984-07-31,9.442990313222856,2.7660655005524997,16.349465584567966
1984-08-31,11.028233475576833,4.117174111563555,17.97249620807417
1984-09-30,9.971623924357354,2.673639037454824,16.419233577808075
1984-10-31,10.611978697127231,3.9334227319731943,17.53027846011354
1984-11-30,11.669920644294594,4.982796189861696,18.577578198814486
1984-12-31,10.389857402492108,3.49408261586849,17.030265342116625
1985-01-31,10.269271187606059,3.6439127292947355,16.987067388590212
1985-02-28,9.887838534826141,2.949417724094377,16.55150934786935
1985-03-31,10.913837242724696,4.013493751035907,17.919702170437258
1985-04-30,12.211444760661863,5.234085688714867,17.98301263889177
1985-05-31,11.026385712027057,3.762718932472373,17.79074010364441
1985-06-30,10.572763832883531,3.6795129746258968,17.20939032471831
1985-07-31,9.987917933780173,3.1119456648333346,16.633795891277646
1985-08-31,10.886681822360499,4.015867818967667,17.73367237588918
1985-09-30,10.780852174415527,4.3401226641484625,17.53017740319695
1985-10-31,11.262609155265553,4.425143039819953,18.01598223155154
1985-11-30,11.44161988421416,4.55910794679766,18.142092361480785
1985-12-31,10.661139349595722,3.263595764133572,17.430746114931697
1986-01-31,10.341353327859943,3.595225206047218,17.045038437030666
1986-02-28,9.41744646055215,2.704313849969665,16.260341596576744
1986-03-31,12.440210951883294,5.761698040135265,19.14310724491909
1986-04-30,12.257950372609493,5.466272629218047,18.685231770275756
1986-05-31,11.50018128116497,5.15623322030695,18.10421553787348
1986-06-30,9.802382997667845,2.9271995621296756,16.944449106559198
1986-07-31,10.545161683810333,3.8842080835821564,17.594656545941113
1986-08-31,10.75522089071107,3.5325089723476815,17.398755172617967
1986-09-30,11.598680526917446,4.429350557000267,17.932735045996395
1986-10-31,11.89945742054145,5.083119856907124,18.74747802658358
1986-11-30,11.203377884678982,4.3682307555413775,17.796455641650606
1986-12-31,10.931278618038709,4.031319297010464,17.83471285735893
1987-01-31,10.408188671253837,3.690581267387657,16.953132800715867
1987-02-28,8.970003713586914,1.860639030925282,15.812611051242348
1987-03-31,13.97532251249889,7.146809527450098,20.74526734919546
1987-04-30,12.287131027491409,5.925288589721591,19.268946727239058
1987-05-31,11.957468269704119,5.504578071057556,18.549510197870763
1987-06-30,9.03350137842027,2.5402374925357654,15.964496677368551
1987-07-31,11.11472097625132,4.461042182632412,17.984832714470624
1987-08-31,10.634020221495387,3.825630899984816,17.747714144560987
1987-09-30,12.4243337900508,6.296309797429075,19.660926399528268
1987-10-31,12.521952351832043,5.913131123821993,19.309754566405765
1987-11-30,10.955629921672422,4.094489145651204,17.634818227433925
1987-12-31,11.200452004587879,4.6287122400289125,17.685490674684505
1988-01-31,10.470189653723537,3.655854484672048,16.896001741126746
1988-02-29,11.285476551297357,4.600256061685352,17.741981413060152
1988-03-31,10.302307453311917,3.4268152388230635,16.8640280907121
1988-04-30,13.052572149371908,6.060974824168813,19.772377445192966
1988-05-31,11.44083023017777,4.725481612467968,17.9705302069002
1988-06-30,12.24831824356376,5.582219379555833,18.977308493894977
1988-07-31,10.34773622022801,3.7319766651764987,17.030361354819032
1988-08-31,11.93297833491033,5.5947632029264,18.525872263605955
1988-09-30,10.876367769819588,4.077388259539986,17.786626498519258
1988-10-31,11.516721494919116,4.638575794738525,18.178947851945686
1988-11-30,12.574662428214845,5.80174800050819,18.869289719304206
1988-12-31,11.294598138740405,4.429310413403029,18.296550096560598
1989-01-31,11.174010876186854,4.82712970333452,18.143137281758378
1989-02-28,10.792577279171304,3.581377034199677,17.250280091160363
1989-03-31,11.818574941670787,5.013564613635898,18.183060990116445
1989-04-30,13.116181447928867,6.488751198080768,20.14480487866851
1989-05-31,11.931121353895435,5.348866971552523,18.71685762144503
1989-06-30,11.477498463069463,4.818699868133666,18.244322567342838
1989-07-31,10.892651518568849,4.758494475031853,17.27840540335163
1989-08-31,11.791413861301956,4.927642394671863,18.15926641591946
1989-09-30,11.68558271737426,4.926033398265659,17.908367507708068
1989-10-31,12.167338152376226,5.020581170711965,18.732013594189574
1989-11-30,12.346347385344611,6.24923783822827,19.491895624561998
1989-12-31,11.565865304879198,5.422904971920865,18.19025548092708
1990-01-31,11.246077737293872,4.234530029714206,17.560979003114124
1990-02-28,10.322169473737283,3.166599777755856,17.059652019599138
1990-03-31,13.344932419226572,6.588432020422949,19.823453599723457
1990-04-30,13.162670343964212,6.341166245822067,19.45334836505418
1990-05-31,12.404899706673048,5.578815159217412,18.71247532437405
1990-06-30,10.707099927197,3.8396198843256855,16.733500512256434
1990-07-31,11.449877067492896,4.597147798601464,18.094103268361238
1990-08-31,11.659935742320904,5.18859083303394,18.37305828165235
1990-09-30,12.50339486362108,5.860049041080159,18.96527422950145
1990-10-31,12.804171225176251,6.616815671274031,19.595402881763924
1990-11-30,12.108091174407786,5.219089082056558,18.47833125888163
1990-12-31,11.83599137569646,5.393627183035074,19.013844431238393
1991-01-31,11.31290089684543,4.054806411512995,17.721021674609947
1991-02-28,9.874425337274669,3.157551740976807,16.756421288143027
1991-03-31,14.8794223983639,7.966789210238794,21.796769612829426
1991-04-30,13.190919554175201,6.462340755866469,19.729998603080578
1991-05-31,12.860935058567856,6.38342245593928,19.92930080167828
1991-06-30,9.936656808101526,3.35062754535959,16.471401671250955
1991-07-31,12.017554668109089,5.291357646565209,18.613050238637708
1991-08-31,11.536532175535973,4.595783965457212,18.31033371315237
1991-09-30,13.326534384910389,6.291878566887086,19.935454588485396
1991-10-31,13.423831208869311,6.9985496014928845,20.374203248994508
1991-11-30,11.857197419529765,5.02653667135705,18.790625000606454
1991-12-31,12.101697764623541,5.506697636029589,18.432458617299563
1992-01-31,11.371113675938817,4.525569510562152,18.069855190297197
1992-02-29,12.186099622555124,5.312050004411646,19.152882368994504
1992-03-31,11.202608818365587,4.563584117462856,18.128886134723
1992-04-30,13.952562185851711,6.976716238210647,20.61917909830391
1992-05-31,12.340498560457014,5.767463457237943,19.351949290702958
1992-06-30,13.147675245266083,6.472028546347253,19.815030002232344
1992-07-31,11.246771515732814,4.2223241967898115,18.37304710996351
1992-08-31,12.826637323020597,5.695925306200402,19.781113075719183
1992-09-30,11.76482387980767,4.907253113955325,18.730462799935527
1992-10-31,12.399801297509642,5.538763312277173,18.54629095673461
1992-11-30,13.452539352679102,6.179795459807248,20.043642032225794
1992-12-31,12.167098755815244,5.770641987665352,18.94348371972463
1993-01-31,12.041135185864217,4.908656897627979,18.98266771642913
1993-02-28,11.65484556926826,4.975179423146859,17.818171568787687
1993-03-31,12.675466924371516,6.458092825863501,19.38315869895011
1993-04-30,13.967870552505701,7.4836931811601515,20.668505143527327
1993-05-31,12.777434151078571,5.956207595837022,19.337947513170587
1993-06-30,12.318608382130803,5.8944170560191695,18.825719564201755
1993-07-31,11.72838513023582,4.927497071674771,18.322108835289093
1993-08-31,12.621771666020276,6.155138199864137,19.891843425593297
1993-09-30,12.510738128273402,6.106624854010638,19.422302961157474
1993-10-31,12.987117756330584,6.481214441808329,19.62214433129895
1993-11-30,13.160924595475294,6.517084799518948,19.839157989557318
1993-12-31,12.375066708062421,5.411330842537137,18.94973943656137
1994-01-31,12.049903333531445,5.5568855648345945,18.797795008422327
1994-02-28,11.115640419564523,4.324696180641149,17.67118740884988
1994-03-31,14.126939287817523,7.581979727983982,20.864644301477856
1994-04-30,13.933582944260701,6.701951601244215,21.106695483959605
1994-05-31,13.16434822973091,6.340879530740917,19.830528115791648
1994-06-30,11.455454181957407,4.794086573509676,18.618662531008198
1994-07-31,12.186767245015444,5.892651931066493,18.89892061185951
1994-08-31,12.385361842607423,5.799178573580128,18.891072182323754
1994-09-30,13.217726695612953,6.796616471944945,19.593248808807907
1994-10-31,13.507038979926914,6.610494815353123,19.806966931435888
1994-11-30,12.79986466086626,6.212526682205407,19.493397152681496
1994-12-31,12.51630078491892,5.679925755674087,19.41867752121065
1995-01-31,11.981746228824518,5.108686763861534,18.376203639402206
1995-02-28,10.533206140172984,3.683923361768435,17.25401814961569
1995-03-31,15.527060329771665,8.619930458914077,22.436830148166553
1995-04-30,13.827774061567334,7.684302788998993,20.877469061936047
1995-05-31,13.486646694473846,6.748962068055158,20.261276487927454
1995-06-30,10.551585019989767,3.7140321876288716,17.494206896630484
1995-07-31,12.62134000850839,5.683063121465433,19.46343143320727
1995-08-31,12.124336768814876,4.876484937474706,19.125699997968088
1995-09-30,13.898873739047168,6.836665085615168,20.699908737006506
1995-10-31,13.980189815888048,7.045603966619886,21.144978316895536
1995-11-30,12.398090787400044,5.237934820371351,18.98801728462295
1995-12-31,12.626610385378472,5.552672923813284,18.86412590130433
1996-01-31,11.880045549576707,4.617297703712792,18.820148703676654
1996-02-29,12.68008176501999,5.781031703774886,19.13384396382513
1996-03-31,11.680610213721964,5.392207173552688,18.39596323421411
1996-04-30,14.415098342052598,7.365592614229456,20.941698441313886
1996-05-31,12.787053969540874,6.222322125954501,19.47625001567153
1996-06-30,13.57876541520336,6.853429378492162,19.64583351392566
1996-07-31,11.661880938552477,4.819797442284368,18.655530074728915
1996-08-31,13.230820599919806,6.351590668803574,19.81860479970349
1996-09-30,12.158433467107088,4.99756417297792,18.766319933112356
1996-10-31,12.78248473889201,5.725105715196489,19.71166822902075
1996-11-30,13.824649104456215,7.10887670783573,20.386789486559543
1996-12-31,12.528282361669667,5.797496059770766,19.209701397300314
1997-01-31,12.391392645799204,5.9490913228346125,19.024811378920035
1997-02-28,11.995234226319742,5.046563690198148,18.70175352525272
1997-03-31,13.004929406806669,6.40873194960825,19.395483644312982
1997-04-30,14.286759317565272,7.9387180382362965,21.085741748411845
1997-05-31,13.08539674151458,6.61472978143785,20.055543908323042
1997-06-30,12.615997255190406,5.702949724626742,19.19317285656386
1997-07-31,12.014847828678139,5.320213171285898,18.94518075335018
1997-08-31,12.897308189840134,6.03948238234406,19.965491636938264
1997-09-30,12.775700934719453,6.115048554452016,19.855669459272477
1997-10-31,13.241154388156382,6.97244380747982,19.526184346008872
1997-11-30,13.404387509929098,6.083177578864494,19.76699611383219
1997-12-31,12.607603447892938,5.723271360717485,19.50090484819942
1998-01-31,12.271513898741654,5.511886846940986,19.18390358294173
1998-02-28,11.332881264733963,4.273343978466656,17.795829844459004
1998-03-31,14.339342228656534,7.853675337636089,20.871162035579157
1998-04-30,14.141304042200161,7.2274710150718,21.262560189949664
1998-05-31,13.36723142334179,6.598251028380979,19.672725865788383
1998-06-30,11.653655532665427,4.782548252969939,18.32458968842429
1998-07-31,12.380130691396964,5.565753496133784,18.897204782133283
1998-08-31,12.573887370839735,6.007906521347394,19.319540102023016
1998-09-30,13.40157036757835,6.495869058857723,20.687588395640873
1998-10-31,13.686044733741777,7.045742049007613,20.396659946230052
1998-11-30,12.974188558404162,6.483443435625786,20.099451515235494
1998-12-31,12.68578676431334,5.655133019693847,18.997262807699386
1999-01-31,12.146394290073186,5.203371922233833,18.68312351685351
1999-02-28,10.69348446890019,4.118661238396219,16.88030128940824
1999-03-31,15.682500740351987,9.346900786710389,22.98081525329919
1999-04-30,13.978532615873613,6.95361331889498,20.84325316186653
1999-05-31,13.632567330633576,6.417470496738918,20.063766299708274
1999-06-30,10.692823799876706,4.340407347336279,17.1949740217234
1999-07-31,12.75774087024997,6.2510260872119,19.57758534062869
1999-08-31,12.260737588042549,5.969300974693307,19.23265021646477
1999-09-30,14.03527451712246,7.188246843233561,20.78523917625718
1999-10-31,14.11659055145018,7.214794939736998,20.839008716289904
1999-11-30,12.534491481814186,5.809678986742747,19.693949376041907
1999-12-31,12.763011037277234,6.085219585318584,19.522871335568045
2000-01-31,12.016446158957,5.161222048091303,18.81193478337437
2000-02-29,12.81648233158859,6.315119387303116,19.45052607178584
2000-03-31,11.817010734515724,4.982720903904943,18.30683260725229
2000-04-30,14.551498818567724,7.6428971058522,21.209381417006
2000-05-31,12.923454400287998,6.100546685270396,19.887300123179923
2000-06-30,13.715165801662035,6.99712775191308,20.268736774016862
2000-07-31,11.798281279244163,5.023406297607698,18.802402482178298
2000-08-31,13.367220894845714,7.17098901649351,20.401664144644176
2000-09-30,12.294833717739996,5.640737358238812,18.797090952281486
2000-10-31,12.918884943765118,5.542404620575339,19.350602505458404
2000-11-30,13.961049265043163,7.19859948986246,20.749968278844104
2000-12-31,12.664682476490269,5.7379979872950635,19.416876649805022
2001-01-31,12.527792714853312,5.688030277788782,18.62230951606702
2001-02-28,12.131634279959464,6.048435395945034,19.243619316249248
2001-03-31,13.141329443374886,6.652795076636815,20.157991620583964
2001-04-30,14.423159337621414,8.098805152303838,21.56194119312271
2001-05-31,13.22179674450645,6.650409676779193,19.410765759045706
2001-06-30,12.752397241670037,5.918472890383276,19.225607891397388
2001-07-31,12.151247798087638,5.6622230998989735,18.876493765813752
2001-08-31,13.033708134871043,6.156490108029284,19.747258902135222
2001-09-30,12.912100856151483,5.660949547714776,19.33788298360599
2001-10-31,13.37755428520505,6.2992169075245625,19.946839412549746
2001-11-30,13.540787383381822,6.687067673492028,20.27563649342996
2001-12-31,12.744003296964715,6.7529991727726495,19.60131850404494
2002-01-31,12.407913723427408,5.519942378678122,19.135664028598196
2002-02-28,11.469281067399152,4.876781716076654,18.29315871677614
2002-03-31,14.475742006940273,7.696174297106327,20.632749428237002
2002-04-30,14.277703796888435,7.422365364181827,20.874874778056938
2002-05-31,13.50363115364542,6.9252633356000715,20.090234575923553
2002-06-30,11.79005523937511,4.985531258742192,18.764838595020244
2002-07-31,12.516530373723663,6.358934144132343,19.088243613677843
2002-08-31,12.71028704260169,5.774158364706393,19.224229555209707
2002-09-30,13.537970029113483,7.133275501687895,20.641204977200406
2002-10-31,13.822444384720178,6.905504899876106,20.04802320415845
2002-11-30,13.110588199158475,7.013515233179641,19.942240726059296
2002-12-31,12.82218639449718,6.110256775576309,20.028847229881755
2003-01-31,12.282793909694158,5.910505923155283,19.14233261874102
2003-02-28,10.829884070299386,3.87543326797186,17.574665699808367
2003-03-31,15.818900321582172,9.0783583846888,22.66777286963238
2003-04-30,14.114932177577245,7.47594122454442,20.49507477235558
2003-05-31,13.768966872165263,7.0447676436547555,20.93686128768854
2003-06-30,10.829223321879372,4.45110038660749,17.159916466156485
2003-07-31,12.894140372086198,6.352264149735446,19.53390072960166
2003-08-31,12.39713706970554,6.180420097063294,19.298068341921443
2003-09-30,14.171673979266963,7.42231404544765,20.979504684474264
2003-10-31,14.252989993421593,7.532452506812038,21.067070497130384
2003-11-30,12.670890904265494,6.304734970841769,19.14046998546915
2003-12-31,12.899410439552636,6.106040688295331,19.61488266965224
2004-01-31,12.152845541063536,5.629327360903821,18.899177170686116
2004-02-29,12.952881697853075,5.926034707233749,19.628659527863157
2004-03-31,11.953410083868134,4.921057437264161,18.510730705032564
2004-04-30,14.687898151533346,7.699696785300246,21.115007420246457
2004-05-31,13.059853716335011,6.166112002656219,19.761479831133595
2004-06-30,13.851565101326786,7.487794198577679,20.992468839618102
2004-07-31,11.934680561988774,5.438525227281396,18.52592471319739
2004-08-31,13.503620159119887,6.902810015807248,20.152262359539623
2004-09-30,12.431232964139884,5.739440810087401,19.213955357417422
2004-10-31,13.055284171687873,6.113636245240649,19.84789529033618
2004-11-30,14.097448475093017,7.751548270387754,20.804315232399276
2004-12-31,12.801081668071363,5.359143224807721,19.501925227971004
2005-01-31,12.664191887962128,6.095350456135119,19.198831910623678
2005-02-28,12.2680334363885,5.248306436862035,19.072335124215964
2005-03-31,13.27772858134171,6.8916665382457465,19.53550524973979
2005-04-30,14.55955845770726,7.814600072093502,21.269067169479573
2005-05-31,13.35819584612266,6.644034006996037,20.13791226825254
2005-06-30,12.888796325406405,6.134598533365724,19.48541869986758
2005-07-31,12.287646863359132,6.076323864458021,19.526871074774256
2005-08-31,13.170107188987199,6.237803261912122,19.449450066039645
2005-09-30,13.048499899477743,6.673633752831925,20.11416292491651
2005-10-31,13.513953317379096,6.97104436133726,20.038987535458315
2005-11-30,13.67718640475724,7.160340970833808,20.302695434022716
2005-12-31,12.880402307191774,5.351142389146062,19.259172396931543
2006-01-31,12.544312722500743,5.645923810624988,19.226936399086217
2006-02-28,11.605679613738468,4.7491709987695385,18.201060135836464
2006-03-31,14.612140052033736,7.530496166417081,21.461602717016966
2006-04-30,14.414101356904794,7.237577078211759,21.258787127164833
2006-05-31,13.640028212419656,7.357194277477355,20.3086640297717
2006-06-30,11.92645181306591,5.0956802129302545,18.23765378304281
2006-07-31,12.652926446176975,5.548430349556531,19.626993613711203
2006-08-31,12.846682613806689,5.839023327794738,18.87725994254144
2006-09-30,13.674365115245974,6.667778434561779,20.192711478549562
2006-10-31,13.958838969600667,7.373476951405513,20.477280837727974
2006-11-30,13.246982298972464,6.524081834623187,19.243032373143304
2006-12-31,12.95857999306498,6.262302177807995,19.77437848547609
2007-01-31,12.419187007018296,5.396929903356756,19.129812270028015
2007-02-28,10.966276723561544,3.950756456325914,17.740297494834927
